"guest_id";"room_number";"checkout_date";"checkout_status";"unpaid_amount";"disputed_amount"
"G03886";115;"2026-01-11";"Paid";0.0;0.0
"G03887";434;"2026-01-23";"Paid";0.0;0.0
"G03888";434;"2026-02-15";"Disputed";100.81;100.81
"G03889";429;"2026-03-07";"Paid";0.0;0.0
"G03890";431;"2026-06-05";"Paid";0.0;0.0
"G03891";126;"2026-05-03";"Paid";0.0;0.0
"G03892";503;"2026-01-10";"Paid";0.0;0.0
"G03893";319;"2026-04-07";"Paid";0.0;0.0
"G03894";127;"2026-01-05";"Paid";0.0;0.0
"G03895";514;"2026-05-17";"Paid";0.0;0.0
"G03896";502;"2026-01-14";"Paid";0.0;0.0
"G03897";231;"2026-03-26";"Paid";0.0;0.0
"G03898";429;"2026-02-03";"Paid";0.0;0.0
"G03899";324;"2026-01-28";"Paid";0.0;0.0
"G03900";224;"2026-03-25";"Unpaid";29.9;0.0
"G03901";517;"2026-02-10";"Paid";0.0;0.0
"G03902";513;"2026-03-06";"Paid";0.0;0.0
"G03903";334;"2026-05-29";"Paid";0.0;0.0
"G03904";105;"2026-01-19";"Paid";0.0;0.0
"G03905";433;"2026-03-19";"Paid";0.0;0.0
"G03906";403;"2026-02-04";"Paid";0.0;0.0
"G03907";423;"2026-02-24";"Paid";0.0;0.0
"G03908";103;"2026-04-10";"Paid";0.0;0.0
"G03909";327;"2026-02-28";"Paid";0.0;0.0
"G03910";102;"2026-03-30";"Unpaid";53.2;0.0
"G03911";208;"2026-02-11";"Paid";0.0;0.0
"G03912";319;"2026-05-15";"Paid";0.0;0.0
"G03913";119;"2026-01-25";"Paid";0.0;0.0
"G03914";234;"2026-03-06";"Paid";0.0;0.0
"G03915";425;"2026-06-19";"Paid";0.0;0.0
"G03916";113;"2026-02-05";"Paid";0.0;0.0
"G03917";307;"2026-02-19";"Paid";0.0;0.0
"G03918";301;"2026-01-22";"Paid";0.0;0.0
"G03919";425;"2026-04-07";"Paid";0.0;0.0
"G03920";424;"2026-06-22";"Paid";0.0;0.0
"G03921";526;"2026-02-01";"Disputed";44.4;44.4
"G03922";320;"2026-01-24";"Paid";0.0;0.0
"G03923";413;"2026-03-20";"Paid";0.0;0.0
"G03924";214;"2026-04-17";"Paid";0.0;0.0
"G03925";327;"2026-05-20";"Paid";0.0;0.0
"G03926";321;"2026-05-14";"Paid";0.0;0.0
"G03927";424;"2026-06-30";"Paid";0.0;0.0
"G03928";417;"2026-05-18";"Unpaid";74.75;0.0
"G03929";530;"2026-01-27";"Disputed";0.0;28.48
"G03930";126;"2026-02-12";"Paid";0.0;0.0
"G03931";216;"2026-04-27";"Unpaid";28.9;0.0
"G03932";422;"2026-06-20";"Paid";0.0;0.0
"G03933";505;"2026-05-08";"Paid";0.0;0.0
"G03934";418;"2026-01-04";"Paid";0.0;0.0
"G03935";208;"2026-03-01";"Paid";0.0;0.0
"G03936";406;"2026-04-20";"Paid";0.0;0.0
"G03937";330;"2026-01-27";"Paid";0.0;0.0
"G03938";105;"2026-06-03";"Paid";0.0;0.0
"G03939";201;"2026-04-04";"Unpaid";108.18;0.0
"G03940";233;"2026-04-02";"Paid";0.0;0.0
"G03941";404;"2026-04-25";"Paid";0.0;0.0
"G03942";334;"2026-06-05";"Unpaid";19.86;0.0
"G03943";213;"2026-05-21";"Paid";0.0;0.0
"G03944";205;"2026-05-30";"Paid";0.0;0.0
"G03945";407;"2026-05-02";"Paid";0.0;0.0
"G03946";107;"2026-02-15";"Paid";0.0;0.0
"G03947";111;"2026-06-06";"Paid";0.0;0.0
"G03948";415;"2026-05-15";"Unpaid";162.92;0.0
"G03949";418;"2026-01-26";"Paid";0.0;0.0
"G03950";216;"2026-01-15";"Paid";0.0;0.0
"G03951";203;"2026-03-04";"Paid";0.0;0.0
"G03952";329;"2026-03-23";"Paid";0.0;0.0
"G03953";415;"2026-06-27";"Paid";0.0;0.0
"G03954";414;"2026-06-09";"Paid";0.0;0.0
"G03955";426;"2026-04-21";"Paid";0.0;0.0
"G03956";403;"2026-01-20";"Paid";0.0;0.0
"G03957";408;"2026-05-22";"Unpaid";14.9;0.0
"G03958";107;"2026-02-10";"Disputed";45.15;45.15
"G03959";403;"2026-05-08";"Unpaid";44.88;0.0
"G03960";123;"2026-02-07";"Paid";0.0;0.0
"G03961";428;"2026-06-27";"Paid";0.0;0.0
"G03962";512;"2026-06-15";"Paid";0.0;0.0
"G03963";204;"2026-02-19";"Paid";0.0;0.0
"G03964";123;"2026-05-13";"Paid";0.0;0.0
"G03965";229;"2026-04-30";"Paid";0.0;0.0
"G03966";323;"2026-01-23";"Paid";0.0;0.0
"G03967";208;"2026-02-28";"Paid";0.0;0.0
"G03968";418;"2026-03-14";"Paid";0.0;0.0
"G03969";214;"2026-03-12";"Paid";0.0;0.0
"G03970";213;"2026-06-22";"Paid";0.0;0.0
"G03971";323;"2026-01-12";"Paid";0.0;0.0
"G03972";332;"2026-05-12";"Paid";0.0;0.0
"G03973";321;"2026-02-01";"Paid";0.0;0.0
"G03974";123;"2026-05-23";"Paid";0.0;0.0
"G03975";415;"2026-02-24";"Paid";0.0;0.0
"G03976";104;"2026-06-04";"Paid";0.0;0.0
"G03977";514;"2026-02-17";"Disputed";0.0;24.95
"G03978";404;"2026-02-07";"Paid";0.0;0.0
"G03979";418;"2026-03-15";"Paid";0.0;0.0
"G03980";203;"2026-05-10";"Paid";0.0;0.0
"G03981";420;"2026-02-24";"Paid";0.0;0.0
"G03982";320;"2026-02-27";"Paid";0.0;0.0
"G03983";521;"2026-06-11";"Paid";0.0;0.0
"G03984";419;"2026-02-26";"Paid";0.0;0.0
"G03985";315;"2026-05-25";"Paid";0.0;0.0
"G03986";115;"2026-02-08";"Disputed";109.61;109.61
"G03987";328;"2026-03-13";"Paid";0.0;0.0
"G03988";212;"2026-03-28";"Paid";0.0;0.0
"G03989";304;"2026-02-22";"Unpaid";10.43;0.0
"G03990";532;"2026-04-12";"Disputed";44.7;44.7
"G03991";411;"2026-04-24";"Paid";0.0;0.0
"G03992";420;"2026-02-03";"Paid";0.0;0.0
"G03993";407;"2026-06-30";"Paid";0.0;0.0
"G03994";504;"2026-03-29";"Paid";0.0;0.0
"G03995";523;"2026-06-19";"Paid";0.0;0.0
"G03996";212;"2026-02-08";"Paid";0.0;0.0
"G03997";301;"2026-05-03";"Paid";0.0;0.0
"G03998";401;"2026-06-16";"Paid";0.0;0.0
"G03999";320;"2026-01-11";"Paid";0.0;0.0
"G04000";403;"2026-02-25";"Paid";0.0;0.0
"G04001";508;"2026-01-30";"Unpaid";173.82;0.0
"G04002";203;"2026-06-14";"Paid";0.0;0.0
"G04003";521;"2026-06-09";"Paid";0.0;0.0
"G04004";325;"2026-02-05";"Paid";0.0;0.0
"G04005";419;"2026-06-05";"Paid";0.0;0.0
"G04006";412;"2026-01-08";"Paid";0.0;0.0
"G04007";525;"2026-06-07";"Paid";0.0;0.0
"G04008";509;"2026-04-21";"Unpaid";62.13;0.0
"G04009";333;"2026-03-17";"Paid";0.0;0.0
"G04010";525;"2026-04-28";"Paid";0.0;0.0
"G04011";306;"2026-01-26";"Paid";0.0;0.0
"G04012";233;"2026-03-14";"Paid";0.0;0.0
"G04013";132;"2026-04-22";"Paid";0.0;0.0
"G04014";332;"2026-03-15";"Paid";0.0;0.0
"G04015";418;"2026-01-31";"Paid";0.0;0.0
"G04016";228;"2026-03-22";"Paid";0.0;0.0
"G04017";328;"2026-05-17";"Paid";0.0;0.0
"G04018";212;"2026-06-27";"Disputed";0.0;173.21
"G04019";414;"2026-04-29";"Paid";0.0;0.0
"G04020";126;"2026-01-31";"Paid";0.0;0.0
"G04021";125;"2026-03-06";"Paid";0.0;0.0
"G04022";231;"2026-04-23";"Paid";0.0;0.0
"G04023";333;"2026-02-19";"Paid";0.0;0.0
"G04024";326;"2026-04-08";"Paid";0.0;0.0
"G04025";113;"2026-01-20";"Paid";0.0;0.0
"G04026";414;"2026-01-18";"Paid";0.0;0.0
"G04027";513;"2026-06-01";"Paid";0.0;0.0
"G04028";334;"2026-02-19";"Paid";0.0;0.0
"G04029";403;"2026-01-06";"Unpaid";25.39;0.0
"G04030";117;"2026-06-09";"Paid";0.0;0.0
"G04031";120;"2026-01-14";"Paid";0.0;0.0
"G04032";134;"2026-02-26";"Paid";0.0;0.0
"G04033";326;"2026-06-08";"Paid";0.0;0.0
"G04034";302;"2026-02-10";"Paid";0.0;0.0
"G04035";313;"2026-03-30";"Paid";0.0;0.0
"G04036";426;"2026-06-10";"Disputed";32.48;32.48
"G04037";202;"2026-04-28";"Paid";0.0;0.0
"G04038";209;"2026-04-13";"Paid";0.0;0.0
"G04039";306;"2026-05-28";"Paid";0.0;0.0
"G04040";518;"2026-05-29";"Paid";0.0;0.0
"G04041";110;"2026-02-14";"Paid";0.0;0.0
"G04042";109;"2026-02-13";"Paid";0.0;0.0
"G04043";316;"2026-01-23";"Paid";0.0;0.0
"G04044";419;"2026-06-26";"Paid";0.0;0.0
"G04045";101;"2026-01-27";"Paid";0.0;0.0
"G04046";510;"2026-05-13";"Unpaid";167.99;0.0
"G04047";321;"2026-04-12";"Paid";0.0;0.0
"G04048";505;"2026-03-30";"Unpaid";18.15;0.0
"G04049";109;"2026-05-17";"Paid";0.0;0.0
"G04050";534;"2026-05-12";"Paid";0.0;0.0
"G04051";517;"2026-03-17";"Paid";0.0;0.0
"G04052";523;"2026-05-21";"Paid";0.0;0.0
"G04053";509;"2026-06-09";"Unpaid";12.87;0.0
"G04054";311;"2026-01-05";"Paid";0.0;0.0
"G04055";513;"2026-03-22";"Paid";0.0;0.0
"G04056";106;"2026-02-20";"Paid";0.0;0.0
"G04057";431;"2026-05-02";"Paid";0.0;0.0
"G04058";214;"2026-03-29";"Paid";0.0;0.0
"G04059";434;"2026-02-07";"Paid";0.0;0.0
"G04060";217;"2026-03-22";"Paid";0.0;0.0
"G04061";212;"2026-06-27";"Paid";0.0;0.0
"G04062";133;"2026-06-11";"Paid";0.0;0.0
"G04063";426;"2026-01-16";"Paid";0.0;0.0
"G04064";402;"2026-04-07";"Unpaid";68.03;0.0
"G04065";234;"2026-04-10";"Paid";0.0;0.0
"G04066";219;"2026-03-17";"Paid";0.0;0.0
"G04067";408;"2026-01-27";"Unpaid";67.61;0.0
"G04068";412;"2026-05-09";"Unpaid";172.5;0.0
"G04069";426;"2026-03-24";"Unpaid";17.73;0.0
"G04070";118;"2026-05-14";"Paid";0.0;0.0
"G04071";129;"2026-05-08";"Unpaid";117.76;0.0
"G04072";534;"2026-06-07";"Paid";0.0;0.0
"G04073";427;"2026-01-07";"Paid";0.0;0.0
"G04074";232;"2026-01-05";"Paid";0.0;0.0
"G04075";132;"2026-02-26";"Paid";0.0;0.0
"G04076";128;"2026-05-22";"Paid";0.0;0.0
"G04077";422;"2026-06-27";"Paid";0.0;0.0
"G04078";302;"2026-03-18";"Paid";0.0;0.0
"G04079";221;"2026-02-26";"Disputed";70.65;70.65
"G04080";528;"2026-03-19";"Paid";0.0;0.0
"G04081";302;"2026-02-27";"Paid";0.0;0.0
"G04082";311;"2026-04-11";"Paid";0.0;0.0
"G04083";127;"2026-01-17";"Paid";0.0;0.0
"G04084";121;"2026-06-18";"Paid";0.0;0.0
"G04085";230;"2026-04-04";"Paid";0.0;0.0
"G04086";332;"2026-01-12";"Paid";0.0;0.0
"G04087";410;"2026-04-07";"Paid";0.0;0.0
"G04088";122;"2026-02-14";"Paid";0.0;0.0
"G04089";312;"2026-01-24";"Paid";0.0;0.0
"G04090";307;"2026-03-12";"Paid";0.0;0.0
"G04091";234;"2026-02-02";"Paid";0.0;0.0
"G04092";117;"2026-04-28";"Unpaid";32.11;0.0
"G04093";121;"2026-03-15";"Paid";0.0;0.0
"G04094";329;"2026-02-01";"Paid";0.0;0.0
"G04095";413;"2026-02-14";"Paid";0.0;0.0
"G04096";305;"2026-04-10";"Paid";0.0;0.0
"G04097";303;"2026-03-21";"Paid";0.0;0.0
"G04098";232;"2026-03-10";"Paid";0.0;0.0
"G04099";514;"2026-03-22";"Paid";0.0;0.0
"G04100";106;"2026-03-16";"Paid";0.0;0.0
"G04101";222;"2026-05-25";"Paid";0.0;0.0
"G04102";302;"2026-06-14";"Paid";0.0;0.0
"G04103";208;"2026-06-14";"Disputed";59.36;59.36
"G04104";122;"2026-04-03";"Disputed";51.12;51.12
"G04105";217;"2026-04-09";"Paid";0.0;0.0
"G04106";201;"2026-03-14";"Paid";0.0;0.0
"G04107";402;"2026-01-10";"Paid";0.0;0.0
"G04108";118;"2026-04-20";"Paid";0.0;0.0
"G04109";324;"2026-05-21";"Paid";0.0;0.0
"G04110";516;"2026-03-30";"Paid";0.0;0.0
"G04111";130;"2026-06-04";"Paid";0.0;0.0
"G04112";315;"2026-04-08";"Paid";0.0;0.0
"G04113";208;"2026-04-10";"Disputed";0.0;72.65
"G04114";307;"2026-01-06";"Paid";0.0;0.0
"G04115";504;"2026-03-13";"Paid";0.0;0.0
"G04116";330;"2026-05-10";"Paid";0.0;0.0
"G04117";509;"2026-04-17";"Paid";0.0;0.0
"G04118";321;"2026-04-18";"Paid";0.0;0.0
"G04119";106;"2026-06-21";"Paid";0.0;0.0
"G04120";518;"2026-01-07";"Paid";0.0;0.0
"G04121";516;"2026-04-02";"Paid";0.0;0.0
"G04122";124;"2026-01-26";"Unpaid";26.03;0.0
"G04123";501;"2026-02-04";"Paid";0.0;0.0
"G04124";232;"2026-01-05";"Unpaid";79.41;0.0
"G04125";505;"2026-02-03";"Unpaid";14.55;0.0
"G04126";520;"2026-04-18";"Paid";0.0;0.0
"G04127";533;"2026-06-14";"Paid";0.0;0.0
"G04128";204;"2026-03-14";"Unpaid";14.7;0.0
"G04129";532;"2026-04-11";"Paid";0.0;0.0
"G04130";213;"2026-03-18";"Paid";0.0;0.0
"G04131";227;"2026-02-27";"Disputed";47.14;47.14
"G04132";502;"2026-04-26";"Paid";0.0;0.0
"G04133";401;"2026-05-02";"Disputed";52.87;52.87
"G04134";329;"2026-05-19";"Paid";0.0;0.0
"G04135";524;"2026-02-12";"Paid";0.0;0.0
"G04136";108;"2026-05-14";"Unpaid";38.95;0.0
"G04137";225;"2026-04-19";"Paid";0.0;0.0
"G04138";422;"2026-05-27";"Paid";0.0;0.0
"G04139";211;"2026-02-27";"Paid";0.0;0.0
"G04140";113;"2026-03-16";"Paid";0.0;0.0
"G04141";228;"2026-02-22";"Paid";0.0;0.0
"G04142";103;"2026-03-15";"Paid";0.0;0.0
"G04143";215;"2026-05-27";"Paid";0.0;0.0
"G04144";401;"2026-01-18";"Unpaid";70.46;0.0
"G04145";332;"2026-05-06";"Paid";0.0;0.0
"G04146";115;"2026-01-06";"Paid";0.0;0.0
"G04147";420;"2026-05-15";"Paid";0.0;0.0
"G04148";214;"2026-05-03";"Paid";0.0;0.0
"G04149";433;"2026-01-18";"Paid";0.0;0.0
"G04150";315;"2026-04-13";"Paid";0.0;0.0
"G04151";201;"2026-05-18";"Paid";0.0;0.0
"G04152";130;"2026-04-17";"Paid";0.0;0.0
"G04153";514;"2026-03-27";"Paid";0.0;0.0
"G04154";325;"2026-05-01";"Disputed";0.0;149.37
"G04155";101;"2026-01-28";"Paid";0.0;0.0
"G04156";125;"2026-05-20";"Paid";0.0;0.0
"G04157";134;"2026-01-14";"Unpaid";54.59;0.0
"G04158";504;"2026-05-19";"Paid";0.0;0.0
"G04159";422;"2026-06-01";"Paid";0.0;0.0
"G04160";229;"2026-01-03";"Paid";0.0;0.0
"G04161";525;"2026-04-25";"Paid";0.0;0.0
"G04162";218;"2026-02-22";"Paid";0.0;0.0
"G04163";518;"2026-05-25";"Paid";0.0;0.0
"G04164";121;"2026-02-28";"Paid";0.0;0.0
"G04165";525;"2026-05-18";"Paid";0.0;0.0
"G04166";123;"2026-02-27";"Paid";0.0;0.0
"G04167";111;"2026-06-11";"Unpaid";167.18;0.0
"G04168";102;"2026-03-05";"Paid";0.0;0.0
"G04169";107;"2026-04-11";"Disputed";0.0;20.23
"G04170";221;"2026-02-25";"Paid";0.0;0.0
"G04171";114;"2026-05-26";"Paid";0.0;0.0
"G04172";531;"2026-02-18";"Paid";0.0;0.0
"G04173";128;"2026-03-21";"Paid";0.0;0.0
"G04174";124;"2026-05-07";"Paid";0.0;0.0
"G04175";434;"2026-03-08";"Paid";0.0;0.0
"G04176";533;"2026-01-17";"Paid";0.0;0.0
"G04177";333;"2026-06-14";"Paid";0.0;0.0
"G04178";224;"2026-04-12";"Paid";0.0;0.0
"G04179";211;"2026-06-04";"Paid";0.0;0.0
"G04180";326;"2026-02-02";"Paid";0.0;0.0
"G04181";209;"2026-04-19";"Paid";0.0;0.0
"G04182";402;"2026-01-10";"Paid";0.0;0.0
"G04183";328;"2026-01-08";"Paid";0.0;0.0
"G04184";114;"2026-06-16";"Paid";0.0;0.0
"G04185";310;"2026-06-19";"Paid";0.0;0.0
"G04186";304;"2026-01-21";"Paid";0.0;0.0
"G04187";319;"2026-04-11";"Paid";0.0;0.0
"G04188";117;"2026-06-21";"Paid";0.0;0.0
"G04189";328;"2026-06-07";"Unpaid";13.17;0.0
"G04190";506;"2026-03-13";"Paid";0.0;0.0
"G04191";404;"2026-04-19";"Unpaid";13.67;0.0
"G04192";424;"2026-02-22";"Paid";0.0;0.0
"G04193";526;"2026-03-10";"Paid";0.0;0.0
"G04194";103;"2026-02-07";"Paid";0.0;0.0
"G04195";118;"2026-05-29";"Paid";0.0;0.0
"G04196";106;"2026-04-24";"Paid";0.0;0.0
"G04197";108;"2026-04-09";"Paid";0.0;0.0
"G04198";307;"2026-05-26";"Paid";0.0;0.0
"G04199";413;"2026-06-02";"Paid";0.0;0.0
"G04200";404;"2026-04-30";"Paid";0.0;0.0
"G04201";202;"2026-06-09";"Paid";0.0;0.0
"G04202";428;"2026-04-29";"Paid";0.0;0.0
"G04203";305;"2026-06-07";"Paid";0.0;0.0
"G04204";308;"2026-05-03";"Paid";0.0;0.0
"G04205";202;"2026-06-13";"Paid";0.0;0.0
"G04206";307;"2026-03-03";"Paid";0.0;0.0
"G04207";304;"2026-03-04";"Unpaid";13.62;0.0
"G04208";102;"2026-03-24";"Paid";0.0;0.0
"G04209";504;"2026-03-17";"Paid";0.0;0.0
"G04210";113;"2026-06-07";"Paid";0.0;0.0
"G04211";403;"2026-04-07";"Unpaid";17.71;0.0
"G04212";532;"2026-06-27";"Paid";0.0;0.0
"G04213";423;"2026-04-08";"Paid";0.0;0.0
"G04214";131;"2026-04-10";"Paid";0.0;0.0
"G04215";516;"2026-05-14";"Paid";0.0;0.0
"G04216";114;"2026-03-03";"Paid";0.0;0.0
"G04217";507;"2026-04-03";"Paid";0.0;0.0
"G04218";228;"2026-06-28";"Paid";0.0;0.0
"G04219";133;"2026-06-30";"Paid";0.0;0.0
"G04220";301;"2026-05-05";"Paid";0.0;0.0
"G04221";220;"2026-03-24";"Paid";0.0;0.0
"G04222";307;"2026-05-07";"Paid";0.0;0.0
"G04223";317;"2026-04-22";"Paid";0.0;0.0
"G04224";332;"2026-02-12";"Disputed";16.7;16.7
"G04225";519;"2026-06-30";"Paid";0.0;0.0
"G04226";405;"2026-05-23";"Paid";0.0;0.0
"G04227";401;"2026-06-16";"Paid";0.0;0.0
"G04228";101;"2026-05-25";"Paid";0.0;0.0
"G04229";507;"2026-03-19";"Paid";0.0;0.0
"G04230";515;"2026-02-09";"Paid";0.0;0.0
"G04231";210;"2026-06-04";"Paid";0.0;0.0
"G04232";418;"2026-01-16";"Paid";0.0;0.0
"G04233";303;"2026-02-19";"Paid";0.0;0.0
"G04234";309;"2026-01-10";"Disputed";114.02;114.02
"G04235";234;"2026-05-16";"Paid";0.0;0.0
"G04236";106;"2026-03-13";"Paid";0.0;0.0
"G04237";412;"2026-05-22";"Paid";0.0;0.0
"G04238";228;"2026-02-16";"Paid";0.0;0.0
"G04239";518;"2026-06-18";"Paid";0.0;0.0
"G04240";433;"2026-01-14";"Paid";0.0;0.0
"G04241";331;"2026-02-20";"Paid";0.0;0.0
"G04242";233;"2026-03-04";"Paid";0.0;0.0
"G04243";502;"2026-03-09";"Paid";0.0;0.0
"G04244";217;"2026-02-25";"Paid";0.0;0.0
"G04245";327;"2026-03-21";"Unpaid";24.13;0.0
"G04246";213;"2026-02-16";"Paid";0.0;0.0
"G04247";324;"2026-05-23";"Paid";0.0;0.0
"G04248";407;"2026-02-10";"Paid";0.0;0.0
"G04249";318;"2026-05-23";"Paid";0.0;0.0
"G04250";213;"2026-04-27";"Paid";0.0;0.0
"G04251";428;"2026-03-15";"Paid";0.0;0.0
"G04252";203;"2026-01-25";"Paid";0.0;0.0
"G04253";127;"2026-01-28";"Paid";0.0;0.0
"G04254";321;"2026-03-12";"Paid";0.0;0.0
"G04255";111;"2026-05-31";"Paid";0.0;0.0
"G04256";319;"2026-01-23";"Paid";0.0;0.0
"G04257";323;"2026-04-29";"Paid";0.0;0.0
"G04258";129;"2026-01-17";"Paid";0.0;0.0
"G04259";528;"2026-04-17";"Paid";0.0;0.0
"G04260";432;"2026-01-11";"Unpaid";31.5;0.0
"G04261";232;"2026-04-23";"Unpaid";60.57;0.0
"G04262";233;"2026-03-13";"Unpaid";65.72;0.0
"G04263";404;"2026-05-17";"Paid";0.0;0.0
"G04264";514;"2026-01-19";"Paid";0.0;0.0
"G04265";527;"2026-05-10";"Paid";0.0;0.0
"G04266";414;"2026-02-20";"Paid";0.0;0.0
"G04267";224;"2026-02-06";"Paid";0.0;0.0
"G04268";512;"2026-03-09";"Unpaid";150.93;0.0
"G04269";426;"2026-05-16";"Paid";0.0;0.0
"G04270";515;"2026-06-30";"Paid";0.0;0.0
"G04271";131;"2026-03-20";"Paid";0.0;0.0
"G04272";109;"2026-06-26";"Unpaid";96.56;0.0
"G04273";102;"2026-03-03";"Paid";0.0;0.0
"G04274";512;"2026-02-08";"Paid";0.0;0.0
"G04275";321;"2026-04-01";"Paid";0.0;0.0
"G04276";525;"2026-03-20";"Paid";0.0;0.0
"G04277";415;"2026-04-25";"Paid";0.0;0.0
"G04278";314;"2026-02-18";"Paid";0.0;0.0
"G04279";431;"2026-01-24";"Unpaid";37.98;0.0
"G04280";226;"2026-04-14";"Paid";0.0;0.0
"G04281";432;"2026-04-16";"Paid";0.0;0.0
"G04282";434;"2026-06-06";"Paid";0.0;0.0
"G04283";205;"2026-06-09";"Paid";0.0;0.0
"G04284";504;"2026-03-05";"Disputed";16.97;16.97
"G04285";306;"2026-04-22";"Paid";0.0;0.0
"G04286";426;"2026-04-24";"Paid";0.0;0.0
"G04287";205;"2026-02-21";"Paid";0.0;0.0
"G04288";420;"2026-06-20";"Paid";0.0;0.0
"G04289";419;"2026-03-16";"Paid";0.0;0.0
"G04290";122;"2026-01-20";"Paid";0.0;0.0
"G04291";221;"2026-03-12";"Paid";0.0;0.0
"G04292";220;"2026-01-24";"Paid";0.0;0.0
"G04293";307;"2026-01-25";"Paid";0.0;0.0
"G04294";509;"2026-06-25";"Paid";0.0;0.0
"G04295";221;"2026-06-21";"Paid";0.0;0.0
"G04296";213;"2026-02-17";"Paid";0.0;0.0
"G04297";215;"2026-06-04";"Paid";0.0;0.0
"G04298";415;"2026-01-18";"Paid";0.0;0.0
"G04299";231;"2026-04-15";"Unpaid";42.55;0.0
"G04300";325;"2026-03-16";"Unpaid";22.72;0.0
"G04301";228;"2026-02-09";"Paid";0.0;0.0
"G04302";418;"2026-05-15";"Unpaid";82.17;0.0
"G04303";104;"2026-01-11";"Paid";0.0;0.0
"G04304";315;"2026-02-18";"Paid";0.0;0.0
"G04305";333;"2026-05-02";"Paid";0.0;0.0
"G04306";505;"2026-04-14";"Paid";0.0;0.0
"G04307";218;"2026-01-04";"Paid";0.0;0.0
"G04308";324;"2026-04-01";"Paid";0.0;0.0
"G04309";101;"2026-03-23";"Paid";0.0;0.0
"G04310";424;"2026-05-07";"Paid";0.0;0.0
"G04311";532;"2026-05-02";"Paid";0.0;0.0
"G04312";517;"2026-03-06";"Paid";0.0;0.0
"G04313";317;"2026-06-24";"Paid";0.0;0.0
"G04314";523;"2026-01-19";"Paid";0.0;0.0
"G04315";502;"2026-03-10";"Paid";0.0;0.0
"G04316";102;"2026-03-29";"Unpaid";85.62;0.0
"G04317";218;"2026-02-16";"Paid";0.0;0.0
"G04318";528;"2026-04-01";"Disputed";93.1;93.1
"G04319";401;"2026-06-16";"Paid";0.0;0.0
"G04320";426;"2026-03-09";"Paid";0.0;0.0
"G04321";225;"2026-03-31";"Paid";0.0;0.0
"G04322";125;"2026-04-24";"Paid";0.0;0.0
"G04323";103;"2026-01-10";"Paid";0.0;0.0
"G04324";120;"2026-03-29";"Paid";0.0;0.0
"G04325";318;"2026-05-23";"Unpaid";48.55;0.0
"G04326";213;"2026-04-23";"Paid";0.0;0.0
"G04327";320;"2026-02-26";"Disputed";0.0;26.86
"G04328";311;"2026-01-18";"Disputed";34.9;34.9
"G04329";215;"2026-02-25";"Unpaid";156.69;0.0
"G04330";209;"2026-04-02";"Paid";0.0;0.0
"G04331";431;"2026-05-20";"Paid";0.0;0.0
"G04332";307;"2026-01-19";"Paid";0.0;0.0
"G04333";221;"2026-04-22";"Unpaid";119.26;0.0
"G04334";211;"2026-02-26";"Paid";0.0;0.0
"G04335";514;"2026-04-25";"Paid";0.0;0.0
"G04336";215;"2026-02-08";"Paid";0.0;0.0
"G04337";518;"2026-01-28";"Paid";0.0;0.0
"G04338";128;"2026-05-16";"Paid";0.0;0.0
"G04339";126;"2026-05-29";"Paid";0.0;0.0
"G04340";408;"2026-03-15";"Paid";0.0;0.0
"G04341";212;"2026-03-02";"Paid";0.0;0.0
"G04342";101;"2026-04-19";"Paid";0.0;0.0
"G04343";504;"2026-06-19";"Paid";0.0;0.0
"G04344";404;"2026-03-05";"Disputed";34.78;34.78
"G04345";220;"2026-05-08";"Paid";0.0;0.0
"G04346";533;"2026-06-16";"Unpaid";72.94;0.0
"G04347";107;"2026-05-13";"Paid";0.0;0.0
"G04348";104;"2026-06-01";"Paid";0.0;0.0
"G04349";403;"2026-05-18";"Paid";0.0;0.0
"G04350";527;"2026-05-24";"Disputed";0.0;60.96
"G04351";534;"2026-03-04";"Paid";0.0;0.0
"G04352";327;"2026-02-26";"Disputed";15.26;15.26
"G04353";115;"2026-01-17";"Paid";0.0;0.0
"G04354";532;"2026-03-13";"Paid";0.0;0.0
"G04355";522;"2026-03-05";"Paid";0.0;0.0
"G04356";530;"2026-06-16";"Paid";0.0;0.0
"G04357";427;"2026-06-22";"Unpaid";88.05;0.0
"G04358";532;"2026-02-27";"Paid";0.0;0.0
"G04359";206;"2026-04-11";"Paid";0.0;0.0
"G04360";426;"2026-05-26";"Paid";0.0;0.0
"G04361";312;"2026-01-15";"Paid";0.0;0.0
"G04362";322;"2026-06-11";"Paid";0.0;0.0
"G04363";211;"2026-05-11";"Paid";0.0;0.0
"G04364";118;"2026-03-16";"Paid";0.0;0.0
"G04365";419;"2026-05-23";"Paid";0.0;0.0
"G04366";419;"2026-03-14";"Paid";0.0;0.0
"G04367";523;"2026-01-03";"Paid";0.0;0.0
"G04368";201;"2026-01-27";"Disputed";69.83;69.83
"G04369";432;"2026-05-08";"Paid";0.0;0.0
"G04370";403;"2026-01-08";"Paid";0.0;0.0
"G04371";223;"2026-03-03";"Paid";0.0;0.0
"G04372";503;"2026-06-19";"Paid";0.0;0.0
"G04373";520;"2026-05-19";"Paid";0.0;0.0
"G04374";318;"2026-02-08";"Unpaid";78.51;0.0
"G04375";518;"2026-03-22";"Paid";0.0;0.0
"G04376";210;"2026-05-17";"Paid";0.0;0.0
"G04377";124;"2026-01-03";"Paid";0.0;0.0
"G04378";508;"2026-01-07";"Paid";0.0;0.0
